nct_id	disease	type	txt
NCT03850886	fl	exclusion	Participants who took antibiotics, probiotic supplements and/or hepatotoxic medicines (NSAIDs, Amiodarone and methotrexate) within 6 months before the start of the study and during the study. 10. Ascetic patients and congestive heart failure patients will be excluded due to unreliability of Fibroscan results in them. 11. Pregnancy and lactation.
NCT03850886	fl	inclusion	Male or female outpatients age 18 to 70 years old.
NCT03850886	fl	exclusion	Fibroscan result > 12Kpa or as
NCT03850886	fl	exclusion	Cancer.
NCT03850886	fl	inclusion	The diagnosis of NAFLD will be established according to the appearance of fatty liver on US or elevated liver enzymes (>1.5 times normal level).
NCT03850886	fl	exclusion	 predicted from FIB 4 score > 3.25 FIB-4 = age (yr) * AST (IU/L)/platelet count (109/L) * ALT1/2 (IU/L)
NCT03850886	fl	exclusion	History of alcohol abuse (as defined by an average daily consumption of alcohol > 30 g/day in men and > 20 g/day in women).
NCT03850886	fl	exclusion	Pregnancy and lactation.
NCT03850886	fl	inclusion	The diagnosis of NAFLD will be established according to the appearance of fatty liver on US or elevated liver enzymes (>1.5 times normal level).
NCT03850886	fl	exclusion	Cirrhotic patients.
NCT03850886	fl	exclusion	Ascetic patients and congestive heart failure patients will be excluded due to unreliability of Fibroscan results in them.
NCT03850886	fl	exclusion	Participants who took antibiotics, probiotic supplements and/or hepatotoxic medicines (NSAIDs, Amiodarone and methotrexate) within 6 months before the start of the study and during the study.
NCT03850886	fl	exclusion	Viral hepatitis.
NCT03850886	fl	exclusion	Cirrhotic patients.
NCT03850886	fl	exclusion	Other causes of liver disease (hemochromatosis, Wilson's disease).
NCT03856359	alz	exclusion	Clinically significant abnormal hepatic or renal function
NCT03856359	alz	exclusion	Uncorrected thyroid or B12 abnormalities
NCT03856359	alz	inclusion	Ages 55-85; both genders
NCT03856359	alz	exclusion	Past history of C diff infection
NCT03856359	alz	inclusion	· Probable Alzheimer's Disease (National Institute of Neurological Disorders and Stroke (NINDS) criteria), mild to moderate severity
NCT03856359	alz	inclusion	Mini Mental State Exam (MMSE) scores 10-23
NCT03856359	alz	exclusion	History of febrile illness within 5 days prior to the study period
NCT03856359	alz	exclusion	Known Hyperammonemia caused by: Valproic acid Chemotherapy Lung transplant Bariatric surgery Ureterosigmoidoscopy Hyperalimentation Urinary tract infection Errors of metabolism: urea cycle, enzyme deficiencies, organic acidemias, fatty acid oxidation, amino acid transport defects
NCT03856359	alz	exclusion	Participation in another investigational drug trial in the past 30 days
NCT03856359	alz	exclusion	Allergy to Rifaximin
NCT03856359	alz	exclusion	Antibiotic use or hospitalization in the last 6 months
NCT03856359	alz	exclusion	Assessment, laboratory examination, physical examination or any other medical condition or circumstance making the volunteer unsuitable for participation in the study in the judgment of the study clinicians
NCT03856359	alz	inclusion	Stable medical health
NCT03856359	alz	inclusion	Has a family or professional caregiver who has regular contact with subject
NCT03856359	alz	inclusion	On no AD therapies or on stable (2 months) concurrent AD therapies
NCT03856359	alz	inclusion	Living at home or in a facility
NCT03856359	alz	inclusion	Ability to consent or legal guardian who can consent
NCT03856359	alz	inclusion	Willing and able to comply with all scheduled clinic visits.
NCT03856359	alz	exclusion	Are taking medications that interact with rifaximin and/or pose a safety risk in the judgment of the PI
NCT03860857	alz	exclusion	MRI contraindications, e.g. pacemakers, aneurysm clips, artificial heart valves, ear implants, metal fragments or foreign objects in the eyes, skin or body. Females who are pregnant or trying to get pregnant are also excluded;
NCT03860857	alz	inclusion	Willing and able to participate for the duration of the study and in all study procedures including MRI and PET;
NCT03860857	alz	exclusion	Significant co-morbid neurologic disease such as Parkinson's disease, multiple sclerosis, brain cyst, tumor or aneurysm;
NCT03860857	alz	exclusion	PET contraindications, e.g. significant prior radiation exposure and pregnancy.
NCT03860857	alz	exclusion	Cognitive impairment when tested at baseline (defined as a score on any neuropsychological test of 1.5 SDs or more outside the age norm);
NCT03860857	alz	inclusion	Speaks fluent English;
NCT03860857	alz	inclusion	Visual and auditory acuity adequate for neuropsychological and computerized testing;
NCT03860857	alz	exclusion	ADRC consensus diagnosis of dementia or mild cognitive impairment;
NCT03860857	alz	exclusion	Alcohol or substance abuse or dependence within the past 2 years (DSM-IV criteria);
NCT03860857	alz	inclusion	Between the ages of 60 and 85;
NCT03860857	alz	inclusion	Normal cognition defined as a Clinical Dementia Rating of 0 and a Mini-Mental State Examination score of 27 or higher.
NCT03860857	alz	exclusion	Major health conditions such as uncontrolled diabetes mellitus, uncontrolled hypertension, nutritional deficiency or uncontrolled thyroid disease;
NCT03860857	alz	exclusion	Significant psychiatric disorders such as schizophrenia, bipolar disorder, anxiety disorder, major depressive disorder, or attention-deficit hyperactivity disorder;
NCT03860857	alz	inclusion	Good general health with no disease(s) expected to interfere with the study;
NCT03860857	alz	inclusion	Normal cognition defined as a Clinical Dementia Rating of 0 and a Mini-Mental State Examination score of 27 or higher.
NCT03860857	alz	exclusion	PET contraindications, e.g. significant prior radiation exposure and pregnancy.
NCT03863574	fl	inclusion	For hypertensive patients, blood pressure must be controlled by a stable dose of antihypertensive medications for at least 3 months prior to screening (and the stable dose can be maintained throughout the study)
NCT03863574	fl	inclusion	Histologic confirmation of NASH without cirrhosis (fibrosis stage 0, 1, 2, or 3) from liver biopsy performed either during the screening period or no more than 6 months prior to the first visit, with a NAS of ≥4 and a score of at least 1 in each (steatosis scored 0-3, ballooning scored 0-2, and lobular inflammation scored 0-3). If biopsy was performed within 6 months of screening, the slides, biopsy material or block should be available for baseline documentation. Such patients, whose historical biopsy report is available, should not use medications suspected of having an effect on NASH for at least 3 months prior to the screening.
NCT03863574	fl	inclusion	Patients agree to comply with the study procedure.
NCT03863574	fl	exclusion	history of (within 3 months preceding Screening) or current unstable cardiac dysrhythmias
NCT03863574	fl	exclusion	Patients with history of myopathies or evidence of active muscle diseases.
NCT03863574	fl	exclusion	Positive pregnancy test.
NCT03863574	fl	exclusion	Patients on any treatment with other drugs used for treatment of NASH [pentoxyphyllin, ursodeoxycholic acid, antioxidants such as vitamin E (>800 IU/day), glutathione, orlistat, betaine, incretin mimetics or non-prescribed complementary alternative medications (including dietary supplements, megadose vitamins, herbal preparations and special teas)] or any medicine in clinical trials for NASH. (However, patients who are taking stable dose of vitamin E for at least 3 months prior to screening will be enrolled in the study).
NCT03863574	fl	inclusion	Female must be either of non-child bearing potential (surgically sterilized at least 6 months prior to screening or postmenopausal) or using one or more methods of contraception.
NCT03863574	fl	inclusion	HbA1c ≤ 9.5%
NCT03863574	fl	exclusion	Use of drugs associated with a clinical or histological picture consistent with fatty liver disease or NASH for more than 12 consecutive weeks in the 1 year prior to start of the study; (these include amiodarone, tamoxifen, methotrexate, glucocorticoids, anabolic steroids, tetracyclines, estrogens, valproate/valproic acid, chloroquine, anti-HIV drugs).
NCT03863574	fl	exclusion	Pregnant and lactating female.
NCT03863574	fl	exclusion	History of thyroid disease (hypothyroid patients who are euthyroid on thyroid hormone replacement can be included).
NCT03863574	fl	exclusion	History of, or current, cardiac dysrhythmias.
